Id,Img Id,Da,Dp,FWidth,FLength,FThickness,ELength,EThickness,EWidth,Volume,Area,Perimeter,CHull  Area,CHull Perimeter,Sphericity,L/T Ratio,T/L Aspect Ratio,Compactness,Roundness,Ellipse Ratio,Circularity,Solidity,Concavity,Convexity,Extent,hash,Transparency,Curvature,Surface Area,Filter0,Filter1,Filter2,Filter3,Filter4,Filter5,Filter6,L/W Ratio,W/L Ratio,W/T Ratio,T/W Ratio,CHull Surface Area,Sieve,Angularity,Ellipticity,Fiber Length,Fiber Width
4494,8500,0.287,0.34,0.284,0.462,0.166,0.476,0.168,0.287,0.011,0.065,1.067,0.069,1.022,0.845,2.785,0.359,0.621,0.386,0.354,0.714,0.939,0.061,0.958,0.843,0,0.54,0.374,0.258,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.629,0.614,1.71,0.585,0.275,0.225,56.667,2.828,0.578,0.106
8641,12063,0.24,0.276,0.204,0.355,0.166,0.353,0.15,0.2,0.006,0.045,0.868,0.047,0.856,0.868,2.141,0.467,0.675,0.456,0.425,0.753,0.951,0.049,0.987,0.767,0,0.491,0.678,0.181,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.741,0.574,1.23,0.813,0.19,0.185,51,2.354,0.298,0.135
4614,8589,0.215,0.223,0.217,0.28,0.166,0.275,0.167,0.209,0.005,0.036,0.702,0.037,0.701,0.962,1.691,0.591,0.767,0.588,0.607,0.926,0.994,0.006,0.999,0.781,0,0.361,0.013,0.145,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.293,0.773,1.308,0.765,0.146,0.191,56.667,1.646,0,0
4897,8819,0.243,0.257,0.23,0.341,0.166,0.332,0.172,0.232,0.007,0.046,0.807,0.047,0.806,0.946,2.055,0.487,0.713,0.508,0.517,0.895,0.993,0.007,0.999,0.82,0,0.292,0,0.185,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.483,0.674,1.386,0.722,0.187,0.198,51.25,1.935,0,0
4120,8185,0.243,0.261,0.237,0.308,0.166,0.29,0.166,0.237,0.006,0.047,0.821,0.047,0.818,0.932,1.856,0.539,0.791,0.626,0.571,0.868,0.986,0.014,0.997,0.913,0,0.387,0.04,0.186,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.296,0.771,1.432,0.698,0.189,0.202,65,1.752,0,0
4803,8737,0.234,0.248,0.227,0.312,0.166,0.302,0.165,0.233,0.006,0.043,0.779,0.044,0.776,0.942,1.883,0.531,0.749,0.561,0.546,0.888,0.98,0.02,0.996,0.829,0,0.448,0.361,0.172,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.372,0.729,1.372,0.729,0.175,0.197,55.714,1.83,0,0
7186,10667,0.21,0.22,0.211,0.278,0.166,0.263,0.164,0.206,0.005,0.034,0.69,0.035,0.688,0.954,1.678,0.596,0.753,0.568,0.624,0.909,0.983,0.017,0.996,0.748,0,0.4,0.07,0.138,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.316,0.76,1.275,0.785,0.14,0.188,68,1.603,0,0
4657,8618,0.263,0.276,0.283,0.332,0.166,0.339,0.171,0.288,0.008,0.054,0.868,0.055,0.867,0.952,2.007,0.498,0.792,0.627,0.504,0.906,0.995,0.005,0.998,0.988,0,0.476,0.24,0.218,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.174,0.852,1.71,0.585,0.219,0.224,55,1.983,0,0
9345,12788,0.263,0.332,0.257,0.414,0.166,0.422,0.143,0.249,0.009,0.054,1.042,0.061,0.949,0.794,2.499,0.4,0.636,0.404,0.339,0.63,0.887,0.113,0.911,0.794,0,0.532,0.886,0.218,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.612,0.62,1.55,0.645,0.245,0.211,66.429,2.953,0.6,0.099
3130,7433,0.137,0.337,0.166,0.258,0.166,0.314,0.157,0.157,0.004,0.015,1.058,0.032,0.681,0.408,1.557,0.642,0.532,0.283,0.499,0.166,0.462,0.538,0.643,0.347,0,0.707,0,0.059,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.557,0.642,1,1,0.128,0.166,73.077,2.005,0.499,0.03
2678,6974,0.28,0.327,0.3,0.483,0.165,0.483,0.159,0.314,0.013,0.062,1.028,0.064,1.02,0.856,2.919,0.343,0.58,0.336,0.328,0.733,0.965,0.035,0.992,0.771,0,0.35,0,0.246,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.608,0.622,1.816,0.551,0.255,0.233,50.909,3.047,0.408,0.149
4381,8421,0.257,0.28,0.278,0.351,0.165,0.362,0.154,0.276,0.008,0.052,0.881,0.052,0.879,0.915,2.119,0.472,0.732,0.536,0.427,0.837,0.987,0.013,0.997,0.892,0,0.422,0.036,0.207,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.261,0.793,1.68,0.595,0.209,0.222,50,2.342,0.232,0.19
3162,7449,0.258,0.298,0.205,0.394,0.165,0.389,0.162,0.202,0.007,0.052,0.937,0.054,0.932,0.863,2.379,0.42,0.654,0.428,0.417,0.746,0.971,0.029,0.995,0.8,0,0.442,0.348,0.208,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.924,0.52,1.237,0.809,0.215,0.185,57.5,2.399,0.307,0.151
7550,10987,0.247,0.275,0.211,0.356,0.165,0.353,0.164,0.21,0.007,0.048,0.865,0.05,0.857,0.897,2.15,0.465,0.695,0.482,0.464,0.805,0.963,0.037,0.991,0.815,0,0.437,0.488,0.192,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.683,0.594,1.277,0.783,0.199,0.188,55,2.153,0,0
4750,8686,0.184,0.188,0.183,0.21,0.165,0.201,0.165,0.182,0.003,0.027,0.59,0.027,0.59,0.978,1.27,0.788,0.875,0.766,0.818,0.956,0.996,0.004,0.999,0.764,0,0.506,0.309,0.106,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.147,0.872,1.107,0.903,0.106,0.174,60,1.222,0,0
2167,6400,0.261,0.291,0.266,0.397,0.165,0.376,0.158,0.249,0.009,0.053,0.915,0.055,0.909,0.895,2.399,0.417,0.657,0.431,0.42,0.801,0.972,0.028,0.994,0.813,0,0.45,0.282,0.213,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.492,0.67,1.609,0.622,0.219,0.216,55,2.379,0.277,0.166
3020,7316,0.262,0.278,0.284,0.351,0.165,0.348,0.167,0.283,0.009,0.054,0.873,0.055,0.87,0.942,2.124,0.471,0.746,0.556,0.481,0.888,0.982,0.018,0.996,0.927,0,0.382,0.051,0.215,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.237,0.808,1.717,0.583,0.219,0.225,62.857,2.078,0,0
3640,7840,0.201,0.218,0.208,0.249,0.165,0.237,0.161,0.203,0.004,0.032,0.684,0.033,0.669,0.921,1.504,0.665,0.807,0.651,0.681,0.849,0.948,0.052,0.978,0.769,0,0.515,0.55,0.126,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.193,0.838,1.261,0.793,0.133,0.187,67,1.469,0,0
2769,7067,0.224,0.247,0.227,0.312,0.165,0.294,0.152,0.221,0.006,0.039,0.776,0.041,0.766,0.905,1.888,0.53,0.716,0.513,0.518,0.819,0.953,0.047,0.988,0.761,0,0.514,0.964,0.157,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.375,0.727,1.373,0.728,0.165,0.196,68,1.932,0,0
8076,11475,0.235,0.25,0.218,0.311,0.165,0.303,0.158,0.215,0.006,0.043,0.784,0.044,0.78,0.942,1.884,0.531,0.756,0.572,0.52,0.888,0.983,0.017,0.995,0.846,0,0.46,0.519,0.174,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.426,0.701,1.321,0.757,0.177,0.192,50,1.923,0,0
5604,9409,0.241,0.26,0.232,0.344,0.165,0.342,0.156,0.238,0.007,0.046,0.816,0.047,0.81,0.93,2.084,0.48,0.702,0.492,0.455,0.864,0.97,0.03,0.993,0.806,0,0.483,0.964,0.183,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.482,0.675,1.406,0.711,0.189,0.199,55,2.197,0.314,0.118
5776,9549,0.231,0.241,0.23,0.289,0.165,0.284,0.173,0.23,0.006,0.042,0.758,0.042,0.757,0.959,1.75,0.571,0.801,0.642,0.609,0.919,0.992,0.008,0.998,0.883,0,0.283,0,0.168,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.255,0.797,1.395,0.717,0.17,0.198,58.571,1.641,0,0
10102,13753,0.246,0.268,0.243,0.347,0.165,0.337,0.165,0.244,0.007,0.047,0.843,0.048,0.84,0.916,2.104,0.475,0.708,0.502,0.49,0.839,0.98,0.02,0.997,0.829,0,0.359,0,0.19,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.428,0.7,1.474,0.679,0.194,0.204,70,2.041,0.245,0.169
8143,11551,0.28,0.312,0.295,0.41,0.165,0.419,0.161,0.29,0.01,0.061,0.979,0.064,0.963,0.898,2.488,0.402,0.682,0.465,0.385,0.807,0.964,0.036,0.984,0.909,0,0.472,0.725,0.246,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.389,0.72,1.791,0.558,0.255,0.23,68,2.6,0.38,0.177
8647,12070,0.253,0.259,0.271,0.348,0.165,0.332,0.167,0.264,0.008,0.05,0.814,0.05,0.812,0.975,2.108,0.474,0.727,0.528,0.504,0.95,0.993,0.007,0.998,0.874,0,0.486,0.062,0.2,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.28,0.781,1.646,0.607,0.202,0.218,56.667,1.984,0,0
6483,10040,0.207,0.22,0.177,0.264,0.165,0.265,0.158,0.182,0.004,0.033,0.692,0.034,0.689,0.938,1.602,0.624,0.782,0.611,0.594,0.879,0.985,0.015,0.996,0.769,0,0.52,0.969,0.134,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.49,0.671,1.076,0.93,0.136,0.171,55,1.683,0,0
7687,11107,0.25,0.266,0.251,0.333,0.165,0.329,0.165,0.253,0.007,0.049,0.836,0.05,0.832,0.941,2.018,0.495,0.752,0.566,0.5,0.885,0.98,0.02,0.995,0.898,0,0.344,0.005,0.197,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.324,0.756,1.525,0.656,0.201,0.208,68,1.999,0,0
3672,7865,0.233,0.27,0.224,0.329,0.165,0.335,0.146,0.216,0.006,0.043,0.847,0.045,0.807,0.866,1.998,0.501,0.709,0.503,0.437,0.75,0.942,0.058,0.953,0.789,0,0.562,0.546,0.171,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.468,0.681,1.361,0.735,0.182,0.195,66.667,2.286,0.454,0.081
4600,8574,0.249,0.268,0.256,0.345,0.165,0.346,0.159,0.247,0.008,0.049,0.842,0.05,0.837,0.93,2.096,0.477,0.722,0.521,0.46,0.866,0.979,0.021,0.994,0.858,0,0.48,0.425,0.195,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.346,0.743,1.557,0.642,0.199,0.211,55,2.174,0.274,0.151
6516,10062,0.292,0.323,0.314,0.411,0.165,0.415,0.165,0.319,0.011,0.067,1.015,0.068,1.011,0.903,2.497,0.4,0.709,0.503,0.396,0.816,0.981,0.019,0.996,0.986,0,0.331,0.119,0.267,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.31,0.763,1.906,0.525,0.273,0.239,48.889,2.523,0.34,0.137
9001,12425,0.213,0.23,0.216,0.276,0.165,0.279,0.157,0.222,0.005,0.036,0.723,0.037,0.71,0.924,1.676,0.597,0.771,0.594,0.561,0.855,0.969,0.031,0.983,0.781,0,0.54,0.767,0.142,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.278,0.782,1.311,0.763,0.147,0.19,58.333,1.782,0.277,0.106
5432,9254,0.219,0.235,0.224,0.301,0.165,0.28,0.161,0.213,0.006,0.038,0.738,0.038,0.735,0.934,1.826,0.548,0.729,0.532,0.576,0.872,0.984,0.016,0.996,0.763,0,0.454,0.032,0.151,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.344,0.744,1.359,0.736,0.153,0.194,56.667,1.736,0,0
9900,13425,0.264,0.36,0.271,0.378,0.165,0.402,0.167,0.306,0.009,0.055,1.132,0.064,0.958,0.732,2.293,0.436,0.699,0.489,0.417,0.536,0.851,0.149,0.846,0.881,0,0.529,0.749,0.219,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.394,0.718,1.645,0.608,0.257,0.218,77.5,2.398,0.954,0.031
7997,11399,0.245,0.271,0.23,0.365,0.165,0.352,0.164,0.227,0.007,0.047,0.85,0.048,0.847,0.907,2.215,0.452,0.673,0.453,0.464,0.822,0.976,0.024,0.996,0.789,0,0.44,0.069,0.189,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.585,0.631,1.398,0.716,0.194,0.197,50,2.153,0.264,0.161
7051,10539,0.235,0.253,0.251,0.299,0.165,0.301,0.166,0.257,0.006,0.044,0.794,0.045,0.79,0.932,1.819,0.55,0.787,0.619,0.553,0.869,0.975,0.025,0.995,0.884,0,0.319,0,0.174,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.193,0.838,1.524,0.656,0.179,0.208,60,1.81,0,0
8300,11699,0.234,0.25,0.196,0.331,0.165,0.34,0.168,0.197,0.006,0.043,0.786,0.044,0.784,0.935,2.014,0.496,0.706,0.498,0.494,0.874,0.985,0.015,0.997,0.788,0,0.437,0,0.172,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.688,0.593,1.194,0.838,0.175,0.18,55.714,2.024,0,0
8296,11693,0.36,0.391,0.39,0.503,0.165,0.493,0.166,0.369,0.017,0.102,1.227,0.104,1.216,0.921,3.055,0.327,0.716,0.512,0.337,0.848,0.974,0.026,0.991,1.229,0,0.457,0.243,0.407,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.289,0.776,2.37,0.422,0.418,0.277,49,2.97,0.386,0.148
7885,11297,0.455,0.539,0.346,0.855,0.165,0.864,0.165,0.33,0.025,0.163,1.694,0.169,1.682,0.845,5.199,0.192,0.532,0.284,0.191,0.714,0.966,0.034,0.993,1.158,0,0.317,0,0.652,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.473,0.404,2.102,0.476,0.675,0.255,39.167,5.224,0.724,0.217
6237,9859,0.229,0.245,0.218,0.323,0.165,0.318,0.168,0.221,0.006,0.041,0.768,0.042,0.765,0.935,1.964,0.509,0.708,0.501,0.53,0.875,0.981,0.019,0.996,0.773,0,0.454,0.168,0.164,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.481,0.675,1.326,0.754,0.167,0.191,55.714,1.888,0,0
6312,9918,0.248,0.265,0.268,0.345,0.165,0.339,0.158,0.273,0.008,0.048,0.832,0.049,0.829,0.935,2.1,0.476,0.717,0.514,0.465,0.875,0.983,0.017,0.996,0.848,0,0.274,0,0.193,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.291,0.775,1.627,0.615,0.196,0.216,61.429,2.15,0.229,0.171
8238,11642,0.258,0.286,0.223,0.353,0.165,0.36,0.155,0.226,0.007,0.052,0.899,0.054,0.891,0.9,2.149,0.465,0.729,0.531,0.432,0.81,0.959,0.041,0.992,0.896,0,0.385,0.33,0.208,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.587,0.63,1.354,0.739,0.217,0.194,52.5,2.314,0.234,0.214
4830,8763,0.274,0.358,0.291,0.463,0.164,0.45,0.148,0.284,0.012,0.059,1.123,0.065,1.036,0.765,2.812,0.356,0.591,0.35,0.33,0.586,0.901,0.099,0.922,0.773,0,0.486,0.486,0.235,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.59,0.629,1.768,0.565,0.261,0.228,69.167,3.031,0.733,0.094
9509,12965,0.256,0.283,0.254,0.359,0.164,0.342,0.159,0.248,0.008,0.051,0.89,0.054,0.879,0.903,2.185,0.458,0.713,0.508,0.464,0.816,0.954,0.046,0.988,0.871,0,0.485,0.573,0.206,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.414,0.707,1.545,0.647,0.216,0.209,55,2.153,0.271,0.195
5158,9016,0.227,0.245,0.233,0.318,0.164,0.321,0.163,0.235,0.006,0.041,0.769,0.042,0.764,0.929,1.934,0.517,0.715,0.512,0.509,0.863,0.978,0.022,0.993,0.777,0,0.489,0.659,0.163,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.362,0.734,1.42,0.704,0.166,0.199,60,1.963,0,0
8909,12333,0.275,0.526,0.335,0.59,0.164,0.632,0.152,0.254,0.017,0.059,1.653,0.105,1.335,0.522,3.589,0.279,0.466,0.217,0.241,0.273,0.563,0.437,0.807,0.611,0,0.633,0.527,0.237,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.759,0.568,2.04,0.49,0.421,0.25,64.286,4.144,0.856,0.069
6223,9849,0.276,0.299,0.269,0.42,0.164,0.407,0.156,0.274,0.01,0.06,0.94,0.061,0.934,0.923,2.557,0.391,0.657,0.432,0.383,0.852,0.979,0.021,0.994,0.868,0,0.463,0.133,0.24,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.559,0.641,1.64,0.61,0.245,0.217,56.667,2.608,0.297,0.193
10035,13652,0.219,0.296,0.218,0.382,0.164,0.406,0.151,0.218,0.007,0.038,0.93,0.045,0.83,0.74,2.325,0.43,0.573,0.328,0.371,0.547,0.841,0.159,0.893,0.6,0,0.569,1.14,0.151,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.752,0.571,1.327,0.754,0.179,0.191,69.286,2.692,0.547,0.05
6162,9805,0.222,0.235,0.233,0.291,0.164,0.283,0.161,0.243,0.006,0.039,0.739,0.04,0.735,0.943,1.771,0.565,0.763,0.582,0.569,0.89,0.977,0.023,0.994,0.81,0,0.442,0.624,0.155,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.25,0.8,1.416,0.706,0.158,0.198,60,1.757,0,0
6364,9961,0.235,0.257,0.202,0.348,0.164,0.358,0.165,0.204,0.006,0.043,0.808,0.044,0.805,0.914,2.12,0.472,0.675,0.456,0.462,0.835,0.982,0.018,0.996,0.759,0,0.454,0.909,0.174,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.728,0.579,1.227,0.815,0.177,0.183,68.333,2.164,0,0
8556,11975,0.226,0.278,0.262,0.311,0.164,0.34,0.158,0.266,0.007,0.04,0.872,0.044,0.802,0.813,1.898,0.527,0.725,0.525,0.466,0.661,0.901,0.099,0.919,0.783,0,0.528,1.033,0.16,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.188,0.842,1.598,0.626,0.178,0.213,77.5,2.144,0.522,0.041
4564,8556,0.31,0.396,0.334,0.481,0.164,0.492,0.158,0.352,0.014,0.075,1.243,0.085,1.174,0.783,2.932,0.341,0.643,0.414,0.322,0.612,0.888,0.112,0.945,0.953,0,0.496,0.986,0.301,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.441,0.694,2.034,0.492,0.339,0.249,52.667,3.105,0.643,0.12
7277,10741,0.247,0.275,0.244,0.334,0.164,0.323,0.164,0.239,0.007,0.048,0.863,0.05,0.837,0.898,2.037,0.491,0.738,0.544,0.508,0.806,0.963,0.037,0.971,0.87,0,0.463,0.274,0.191,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.372,0.729,1.484,0.674,0.198,0.204,70,1.969,0.337,0.131
9976,13557,0.235,0.258,0.237,0.39,0.164,0.372,0.164,0.236,0.008,0.043,0.812,0.045,0.803,0.908,2.379,0.42,0.601,0.361,0.442,0.824,0.958,0.042,0.989,0.674,0,0.465,0,0.173,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.651,0.606,1.441,0.694,0.18,0.2,52.857,2.264,0.323,0.166
4655,8616,0.289,0.319,0.31,0.398,0.164,0.383,0.162,0.309,0.011,0.066,1.002,0.067,0.998,0.908,2.428,0.412,0.726,0.527,0.423,0.824,0.982,0.018,0.996,1.006,0,0.287,0,0.263,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.286,0.778,1.888,0.53,0.268,0.237,55,2.365,0.324,0.142
4869,8799,0.231,0.278,0.252,0.338,0.164,0.318,0.167,0.24,0.007,0.042,0.872,0.046,0.836,0.833,2.062,0.485,0.684,0.468,0.524,0.694,0.908,0.092,0.958,0.757,0,0.521,0.321,0.168,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.343,0.745,1.535,0.651,0.185,0.208,66.667,1.907,0.393,0.131
9266,12698,0.247,0.301,0.299,0.347,0.164,0.414,0.159,0.295,0.009,0.048,0.947,0.053,0.865,0.82,2.117,0.472,0.711,0.506,0.384,0.672,0.896,0.104,0.913,0.841,0,0.504,0.436,0.192,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.161,0.861,1.824,0.548,0.214,0.232,71.875,2.601,0.782,0.036
8797,12204,0.236,0.265,0.252,0.329,0.164,0.331,0.159,0.239,0.007,0.044,0.832,0.046,0.822,0.89,2.005,0.499,0.717,0.513,0.481,0.792,0.948,0.052,0.988,0.809,0,0.464,0.124,0.175,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.305,0.766,1.537,0.651,0.184,0.208,66,2.078,0.258,0.195
3373,7627,0.264,0.286,0.256,0.38,0.164,0.374,0.163,0.254,0.008,0.055,0.899,0.056,0.894,0.922,2.317,0.432,0.694,0.482,0.436,0.849,0.974,0.026,0.994,0.877,0,0.446,0.409,0.219,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.486,0.673,1.559,0.641,0.224,0.21,55.556,2.296,0.292,0.16
3724,7914,0.286,0.333,0.3,0.45,0.164,0.445,0.157,0.28,0.012,0.064,1.046,0.068,1.015,0.858,2.746,0.364,0.634,0.402,0.353,0.737,0.94,0.06,0.971,0.868,0,0.482,0.107,0.256,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.499,0.667,1.832,0.546,0.273,0.232,59.286,2.83,0.502,0.147
8479,11892,0.289,0.335,0.297,0.44,0.164,0.441,0.162,0.285,0.011,0.066,1.052,0.068,1.041,0.863,2.683,0.373,0.657,0.432,0.368,0.745,0.968,0.032,0.989,0.91,0,0.507,1.236,0.263,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.483,0.674,1.809,0.553,0.271,0.23,56.667,2.72,0.358,0.12
3661,7858,0.248,0.273,0.261,0.463,0.164,0.494,0.162,0.258,0.01,0.048,0.858,0.051,0.836,0.907,2.825,0.354,0.535,0.287,0.328,0.823,0.941,0.059,0.974,0.636,0,0.494,0.477,0.193,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.776,0.563,1.591,0.629,0.205,0.212,60,3.047,0.523,0.142
8985,12411,0.226,0.236,0.235,0.272,0.164,0.266,0.165,0.232,0.005,0.04,0.742,0.04,0.74,0.955,1.658,0.603,0.83,0.689,0.623,0.912,0.987,0.013,0.997,0.897,0,0.415,0.298,0.16,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.154,0.866,1.436,0.696,0.162,0.2,53.75,1.605,0,0
2745,7042,0.253,0.282,0.196,0.402,0.164,0.426,0.168,0.197,0.007,0.05,0.887,0.05,0.886,0.895,2.455,0.407,0.628,0.394,0.395,0.801,0.993,0.007,0.999,0.76,0,0.265,0,0.201,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.058,0.486,1.193,0.838,0.202,0.18,51.25,2.534,0.297,0.193
9368,12810,0.256,0.272,0.247,0.354,0.164,0.327,0.168,0.256,0.008,0.052,0.854,0.053,0.849,0.943,2.163,0.462,0.723,0.523,0.514,0.889,0.98,0.02,0.994,0.889,0,0.419,0.512,0.207,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.434,0.698,1.509,0.663,0.211,0.206,56.667,1.946,0,0
8599,12021,0.224,0.228,0.227,0.252,0.164,0.253,0.164,0.233,0.005,0.039,0.716,0.039,0.716,0.983,1.539,0.65,0.888,0.789,0.65,0.966,0.998,0.002,1,0.954,0,0.295,0,0.158,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.109,0.902,1.388,0.721,0.158,0.196,55,1.539,0,0
1893,6059,0.238,0.261,0.223,0.331,0.164,0.325,0.161,0.214,0.006,0.044,0.819,0.045,0.815,0.912,2.018,0.496,0.719,0.517,0.495,0.831,0.98,0.02,0.996,0.819,0,0.466,0.271,0.177,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.482,0.675,1.362,0.734,0.181,0.193,50,2.019,0.261,0.166
4448,8471,0.258,0.316,0.249,0.376,0.164,0.375,0.146,0.238,0.008,0.052,0.992,0.057,0.923,0.817,2.298,0.435,0.685,0.469,0.389,0.667,0.913,0.087,0.931,0.847,0,0.49,0.955,0.209,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.514,0.661,1.518,0.659,0.229,0.206,76.667,2.568,0.498,0.099
7561,10992,0.24,0.26,0.235,0.314,0.164,0.315,0.167,0.222,0.006,0.045,0.818,0.047,0.812,0.923,1.916,0.522,0.766,0.587,0.531,0.852,0.971,0.029,0.993,0.883,0,0.419,0.026,0.181,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.336,0.749,1.434,0.697,0.187,0.199,57.143,1.883,0,0
6920,10415,0.214,0.223,0.215,0.269,0.164,0.259,0.162,0.208,0.005,0.036,0.701,0.036,0.7,0.958,1.646,0.608,0.794,0.63,0.626,0.918,0.989,0.011,0.998,0.815,0,0.367,0,0.144,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.251,0.799,1.315,0.76,0.145,0.189,56.667,1.597,0,0
7363,10834,0.227,0.244,0.213,0.342,0.164,0.348,0.163,0.217,0.006,0.041,0.767,0.042,0.763,0.931,2.088,0.479,0.665,0.443,0.468,0.867,0.977,0.023,0.994,0.726,0,0.422,0.04,0.162,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.607,0.622,1.299,0.77,0.166,0.188,60,2.135,0.243,0.184
1696,5838,0.218,0.233,0.216,0.269,0.164,0.264,0.161,0.217,0.005,0.037,0.733,0.039,0.72,0.934,1.646,0.608,0.809,0.654,0.609,0.873,0.967,0.033,0.983,0.846,0,0.526,1.528,0.149,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.249,0.801,1.318,0.759,0.154,0.19,61.25,1.642,0.254,0.121
3386,7633,0.265,0.284,0.251,0.392,0.164,0.392,0.159,0.243,0.008,0.055,0.892,0.056,0.889,0.934,2.396,0.417,0.677,0.458,0.406,0.873,0.982,0.018,0.997,0.862,0,0.44,0.264,0.221,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.56,0.641,1.536,0.651,0.225,0.207,47.143,2.461,0,0
7861,11277,0.249,0.264,0.261,0.324,0.164,0.333,0.16,0.264,0.007,0.049,0.829,0.05,0.823,0.943,1.979,0.505,0.768,0.59,0.479,0.889,0.98,0.02,0.993,0.918,0,0.479,0.513,0.194,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.242,0.805,1.593,0.628,0.198,0.212,50,2.087,0,0
1302,5365,0.25,0.284,0.234,0.361,0.164,0.358,0.156,0.224,0.007,0.049,0.892,0.051,0.879,0.881,2.21,0.452,0.692,0.479,0.435,0.777,0.962,0.038,0.986,0.832,0,0.502,0.263,0.197,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.547,0.646,1.429,0.7,0.204,0.199,55,2.297,0.307,0.173
5459,9281,0.243,0.261,0.208,0.357,0.163,0.374,0.16,0.207,0.006,0.046,0.819,0.047,0.815,0.931,2.185,0.458,0.68,0.462,0.428,0.867,0.988,0.012,0.995,0.793,0,0.484,0.627,0.185,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.714,0.583,1.275,0.784,0.187,0.186,55,2.336,0,0
