Id,Img Id,Da,Dp,FWidth,FLength,FThickness,ELength,EThickness,EWidth,Volume,Area,Perimeter,CHull  Area,CHull Perimeter,Sphericity,L/T Ratio,T/L Aspect Ratio,Compactness,Roundness,Ellipse Ratio,Circularity,Solidity,Concavity,Convexity,Extent,hash,Transparency,Curvature,Surface Area,Filter0,Filter1,Filter2,Filter3,Filter4,Filter5,Filter6,L/W Ratio,W/L Ratio,W/T Ratio,T/W Ratio,CHull Surface Area,Sieve,Angularity,Ellipticity,Fiber Length,Fiber Width
2447,15595,0.382,0.485,0.386,0.467,0.363,0.487,0.354,0.391,0.034,0.115,1.523,0.129,1.314,0.788,1.287,0.777,0.818,0.669,0.727,0.621,0.887,0.113,0.862,0.677,0,0.502,1.607,0.458,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.208,0.828,1.065,0.939,0.517,0.375,60.556,1.375,0.943,0.07
2734,19095,0.42,0.457,0.424,0.503,0.362,0.494,0.35,0.422,0.04,0.139,1.435,0.144,1.372,0.92,1.389,0.72,0.835,0.698,0.707,0.846,0.965,0.035,0.956,0.761,0,0.489,0.111,0.555,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.188,0.842,1.169,0.855,0.575,0.393,57.895,1.414,0.502,0.271
2738,19102,0.446,0.482,0.421,0.572,0.362,0.57,0.351,0.422,0.046,0.156,1.513,0.16,1.502,0.926,1.581,0.633,0.78,0.608,0.616,0.858,0.977,0.023,0.993,0.755,0,0.491,1.144,0.625,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.36,0.735,1.162,0.861,0.64,0.391,41.25,1.623,0,0
104,5294,0.528,0.671,0.429,0.931,0.361,0.915,0.325,0.374,0.076,0.219,2.107,0.243,2.045,0.787,2.576,0.388,0.567,0.321,0.356,0.619,0.9,0.1,0.971,0.65,0,0.244,0,0.875,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.169,0.461,1.188,0.842,0.972,0.395,41.765,2.811,0.875,0.245
1999,12696,0.433,0.466,0.394,0.536,0.361,0.524,0.366,0.413,0.04,0.147,1.463,0.151,1.442,0.93,1.484,0.674,0.807,0.652,0.699,0.864,0.975,0.025,0.986,0.76,0,0.542,0.694,0.588,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.361,0.735,1.09,0.917,0.604,0.378,55.833,1.43,0,0
596,7639,0.435,0.469,0.453,0.533,0.361,0.521,0.358,0.448,0.046,0.148,1.472,0.153,1.425,0.928,1.475,0.678,0.816,0.666,0.687,0.861,0.972,0.028,0.968,0.772,0,0.517,0.687,0.594,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.176,0.851,1.255,0.797,0.611,0.407,56.875,1.455,0.384,0.319
4263,40440,1.423,2.445,0.917,3.816,0.361,3.957,0.328,0.865,0.661,1.591,7.681,1.752,7.535,0.582,10.579,0.095,0.373,0.139,0.083,0.339,0.908,0.092,0.981,1.156,0,0.216,0.023,6.365,Reject,Reject,Reject,Reject,Reject,Reject,Reject,4.161,0.24,2.542,0.393,7.006,0.639,24.865,12.073,3.65,0.257
883,8631,0.472,0.506,0.451,0.558,0.36,0.561,0.358,0.473,0.047,0.175,1.589,0.179,1.552,0.933,1.549,0.645,0.846,0.716,0.638,0.87,0.974,0.026,0.976,0.871,0,0.503,0.856,0.699,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.237,0.808,1.253,0.798,0.718,0.405,53.75,1.568,0.632,0.225
2625,17433,0.459,0.488,0.402,0.623,0.36,0.63,0.363,0.404,0.047,0.165,1.533,0.168,1.525,0.94,1.732,0.577,0.736,0.542,0.576,0.883,0.985,0.015,0.995,0.737,0,0.223,0,0.661,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.55,0.645,1.117,0.895,0.671,0.381,38,1.736,0,0
1570,10840,0.553,0.585,0.603,0.709,0.36,0.707,0.358,0.594,0.08,0.24,1.839,0.244,1.824,0.945,1.972,0.507,0.78,0.609,0.506,0.893,0.984,0.016,0.992,0.943,0,0.209,0,0.962,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.177,0.85,1.676,0.597,0.977,0.481,34.615,1.977,0,0
3555,31128,0.473,0.512,0.437,0.654,0.357,0.653,0.344,0.448,0.054,0.176,1.608,0.18,1.598,0.924,1.831,0.546,0.723,0.522,0.527,0.853,0.978,0.022,0.993,0.751,0,0.428,0.43,0.702,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.496,0.668,1.224,0.817,0.719,0.397,38.182,1.898,0.455,0.371
2382,15208,0.458,0.475,0.463,0.541,0.357,0.536,0.357,0.472,0.047,0.165,1.491,0.167,1.487,0.966,1.517,0.659,0.847,0.717,0.665,0.933,0.99,0.01,0.997,0.854,0,0.278,0,0.66,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.17,0.854,1.296,0.772,0.667,0.41,41.818,1.503,0,0
2840,20448,0.468,0.546,0.438,0.654,0.357,0.644,0.369,0.435,0.054,0.172,1.715,0.183,1.6,0.858,1.834,0.545,0.716,0.513,0.572,0.736,0.943,0.057,0.933,0.739,0,0.504,1.082,0.689,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.491,0.671,1.23,0.813,0.731,0.398,55,1.748,1.099,0.115
992,8919,0.995,1.124,1.032,1.397,0.356,1.382,0.355,1.019,0.269,0.778,3.531,0.803,3.507,0.885,3.92,0.255,0.712,0.507,0.257,0.784,0.969,0.031,0.993,1.562,0,0.191,0,3.11,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.354,0.739,2.896,0.345,3.211,0.694,28,3.892,1.124,0.331
4180,39931,0.408,0.431,0.389,0.496,0.356,0.494,0.334,0.387,0.036,0.131,1.354,0.134,1.343,0.946,1.392,0.718,0.822,0.676,0.676,0.895,0.974,0.026,0.991,0.739,0,0.392,0.44,0.522,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.274,0.785,1.093,0.915,0.536,0.373,49.091,1.479,0,0
1315,9892,0.464,0.499,0.426,0.624,0.356,0.608,0.343,0.424,0.05,0.169,1.568,0.174,1.555,0.93,1.751,0.571,0.744,0.554,0.564,0.864,0.972,0.028,0.992,0.761,0,0.226,0,0.676,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.464,0.683,1.196,0.836,0.696,0.391,44.667,1.772,0,0
1298,9811,0.471,0.498,0.484,0.583,0.356,0.553,0.358,0.496,0.052,0.174,1.565,0.178,1.551,0.945,1.638,0.611,0.808,0.653,0.647,0.893,0.98,0.02,0.991,0.84,0,0.419,0.427,0.696,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.204,0.831,1.36,0.735,0.71,0.42,43.333,1.547,0,0
1477,10416,0.468,0.537,0.379,0.68,0.355,0.678,0.332,0.367,0.048,0.172,1.688,0.179,1.647,0.87,1.914,0.523,0.688,0.473,0.49,0.757,0.961,0.039,0.975,0.711,0,0.453,0.753,0.687,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.793,0.558,1.067,0.937,0.715,0.367,57.222,2.042,0.717,0.226
911,8687,0.453,0.476,0.43,0.598,0.355,0.592,0.35,0.418,0.048,0.161,1.495,0.164,1.479,0.951,1.683,0.594,0.757,0.573,0.592,0.905,0.982,0.018,0.989,0.757,0,0.503,1.144,0.644,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.391,0.719,1.21,0.826,0.656,0.393,38.333,1.69,0,0
1641,11142,0.5,0.541,0.496,0.73,0.354,0.727,0.354,0.456,0.067,0.197,1.701,0.201,1.689,0.924,2.061,0.485,0.685,0.469,0.487,0.854,0.979,0.021,0.993,0.76,0,0.414,0.088,0.786,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.472,0.679,1.4,0.714,0.803,0.425,35.714,2.055,0,0
3955,36715,0.596,0.652,0.634,0.784,0.354,0.737,0.347,0.635,0.092,0.279,2.048,0.291,2.018,0.914,2.215,0.451,0.76,0.577,0.47,0.836,0.958,0.042,0.986,1.004,0,0.297,0.106,1.116,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.237,0.808,1.79,0.559,1.165,0.494,44.286,2.127,0.575,0.371
3044,25579,0.419,0.434,0.39,0.499,0.354,0.508,0.347,0.398,0.036,0.138,1.363,0.14,1.357,0.966,1.411,0.709,0.839,0.704,0.683,0.933,0.985,0.015,0.995,0.78,0,0.518,1.173,0.552,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.281,0.78,1.101,0.908,0.56,0.372,40,1.464,0,0
1708,11364,0.465,0.531,0.371,0.657,0.354,0.64,0.357,0.371,0.045,0.17,1.67,0.177,1.607,0.874,1.857,0.538,0.707,0.5,0.558,0.765,0.96,0.04,0.963,0.73,0,0.449,1.611,0.678,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.771,0.565,1.049,0.954,0.706,0.362,51.333,1.793,0.811,0.199
1475,10413,0.444,0.476,0.498,0.542,0.353,0.521,0.364,0.485,0.05,0.155,1.496,0.16,1.483,0.933,1.535,0.652,0.819,0.671,0.698,0.87,0.967,0.033,0.992,0.809,0,0.264,0,0.62,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.088,0.919,1.411,0.709,0.641,0.426,47.143,1.432,0,0
1445,10302,0.392,0.438,0.424,0.483,0.352,0.465,0.339,0.391,0.038,0.121,1.376,0.128,1.323,0.894,1.372,0.729,0.811,0.657,0.729,0.8,0.938,0.062,0.961,0.708,0,0.503,0.56,0.482,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.14,0.877,1.203,0.831,0.514,0.388,57.692,1.372,0.534,0.234
2817,20160,0.516,0.663,0.532,0.885,0.352,0.904,0.335,0.484,0.087,0.21,2.083,0.247,1.917,0.779,2.514,0.398,0.584,0.34,0.37,0.607,0.85,0.15,0.92,0.672,0,0.452,0.5,0.838,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.665,0.601,1.51,0.662,0.986,0.442,51.538,2.7,0.946,0.284
1035,9003,0.511,0.596,0.516,0.794,0.352,0.731,0.354,0.5,0.076,0.205,1.874,0.223,1.794,0.857,2.256,0.443,0.644,0.415,0.485,0.735,0.922,0.078,0.958,0.735,0,0.252,0,0.821,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.539,0.65,1.466,0.682,0.89,0.434,49.091,2.062,0.815,0.325
2739,19127,0.451,0.475,0.401,0.58,0.352,0.593,0.347,0.401,0.043,0.159,1.493,0.162,1.485,0.948,1.648,0.607,0.777,0.603,0.586,0.899,0.985,0.015,0.995,0.781,0,0.438,0.684,0.638,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.448,0.691,1.138,0.878,0.647,0.376,37.778,1.706,0,0
2183,13769,0.43,0.452,0.427,0.541,0.352,0.547,0.34,0.427,0.043,0.145,1.42,0.147,1.416,0.952,1.539,0.65,0.795,0.631,0.622,0.906,0.988,0.012,0.997,0.763,0,0.43,0.536,0.581,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.268,0.789,1.214,0.824,0.588,0.389,39,1.608,0,0
3313,29331,0.429,0.451,0.414,0.541,0.352,0.525,0.335,0.418,0.041,0.145,1.416,0.148,1.408,0.953,1.538,0.65,0.794,0.63,0.638,0.907,0.981,0.019,0.995,0.762,0,0.523,1.056,0.579,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.306,0.766,1.178,0.849,0.59,0.383,37.273,1.568,0,0
4068,38418,0.537,0.585,0.446,0.752,0.351,0.776,0.35,0.46,0.062,0.226,1.836,0.229,1.831,0.918,2.142,0.467,0.713,0.509,0.451,0.843,0.986,0.014,0.997,0.856,0,0.223,0,0.905,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.686,0.593,1.27,0.787,0.918,0.399,39.286,2.219,0,0
2421,15471,0.437,0.45,0.437,0.521,0.35,0.501,0.344,0.432,0.042,0.15,1.413,0.151,1.408,0.971,1.487,0.673,0.838,0.703,0.688,0.943,0.99,0.01,0.996,0.821,0,0.379,0,0.599,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.193,0.838,1.247,0.802,0.605,0.394,36.364,1.454,0,0
3988,37189,0.402,0.422,0.414,0.488,0.35,0.473,0.353,0.401,0.037,0.127,1.324,0.13,1.315,0.954,1.396,0.717,0.824,0.679,0.746,0.911,0.977,0.023,0.993,0.745,0,0.319,0.04,0.509,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.18,0.847,1.182,0.846,0.52,0.382,41.667,1.341,0,0
3466,30450,0.425,0.485,0.426,0.629,0.349,0.593,0.323,0.416,0.049,0.142,1.523,0.15,1.468,0.877,1.802,0.555,0.676,0.457,0.545,0.77,0.946,0.054,0.964,0.646,0,0.47,0.684,0.568,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.479,0.676,1.218,0.821,0.601,0.388,54.706,1.836,0.614,0.206
2657,17968,0.485,0.542,0.475,0.745,0.349,0.734,0.331,0.465,0.065,0.185,1.702,0.194,1.669,0.896,2.136,0.468,0.651,0.424,0.451,0.802,0.951,0.049,0.98,0.711,0,0.286,0.02,0.74,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.568,0.638,1.362,0.734,0.778,0.412,45.625,2.216,0.56,0.33
3396,29789,0.41,0.447,0.38,0.536,0.349,0.528,0.338,0.381,0.037,0.132,1.405,0.138,1.374,0.917,1.537,0.651,0.765,0.586,0.64,0.841,0.957,0.043,0.978,0.707,0,0.271,0,0.528,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.41,0.709,1.09,0.917,0.552,0.364,50,1.563,0.379,0.333
3428,30084,0.462,0.495,0.446,0.604,0.348,0.603,0.338,0.442,0.049,0.168,1.555,0.171,1.546,0.934,1.736,0.576,0.765,0.585,0.56,0.872,0.98,0.02,0.994,0.798,0,0.285,0,0.671,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.356,0.737,1.28,0.781,0.685,0.397,52.222,1.786,0,0
813,8414,0.44,0.491,0.406,0.596,0.347,0.565,0.327,0.4,0.044,0.152,1.542,0.159,1.522,0.897,1.717,0.583,0.738,0.544,0.579,0.804,0.958,0.042,0.987,0.734,0,0.45,1.135,0.608,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.469,0.681,1.169,0.856,0.635,0.377,41,1.727,0.421,0.321
4302,40534,0.428,0.463,0.419,0.564,0.345,0.56,0.327,0.416,0.043,0.144,1.454,0.149,1.437,0.925,1.633,0.612,0.759,0.577,0.584,0.856,0.965,0.035,0.988,0.74,0,0.265,0.04,0.577,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.348,0.742,1.212,0.825,0.598,0.382,40,1.713,0,0
4044,38091,0.488,0.608,0.427,0.792,0.345,0.818,0.305,0.388,0.061,0.187,1.912,0.209,1.87,0.802,2.297,0.435,0.616,0.38,0.373,0.644,0.894,0.106,0.978,0.685,0,0.222,0,0.749,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.857,0.538,1.237,0.809,0.837,0.386,41.667,2.682,0.736,0.273
1053,9035,1.346,1.548,1.394,1.959,0.345,1.936,0.333,1.416,0.493,1.422,4.862,1.514,4.721,0.869,5.681,0.176,0.687,0.472,0.172,0.756,0.94,0.06,0.971,2.104,0,0.191,0,5.688,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.405,0.712,4.043,0.247,6.054,0.87,31.111,5.81,1.688,0.284
3739,33136,0.493,0.552,0.377,0.728,0.345,0.736,0.332,0.368,0.05,0.191,1.733,0.196,1.721,0.893,2.11,0.474,0.677,0.459,0.451,0.798,0.973,0.027,0.993,0.76,0,0.454,0.383,0.763,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.928,0.519,1.094,0.914,0.784,0.361,38.125,2.216,0.506,0.368
3261,29071,0.425,0.456,0.424,0.562,0.343,0.559,0.336,0.416,0.043,0.142,1.433,0.146,1.407,0.93,1.637,0.611,0.755,0.57,0.602,0.866,0.968,0.032,0.982,0.733,0,0.482,1.038,0.566,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.325,0.755,1.235,0.81,0.585,0.384,48.333,1.661,0,0
29,4512,0.49,0.65,0.553,0.67,0.343,0.657,0.323,0.525,0.067,0.189,2.043,0.224,1.769,0.753,1.951,0.513,0.732,0.535,0.491,0.568,0.841,0.159,0.866,0.82,0,0.291,0.611,0.754,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.21,0.826,1.612,0.62,0.896,0.448,58.846,2.035,0.95,0.191
3289,29221,0.443,0.484,0.452,0.596,0.343,0.595,0.338,0.42,0.048,0.154,1.521,0.16,1.505,0.914,1.738,0.575,0.742,0.551,0.569,0.836,0.962,0.038,0.99,0.752,0,0.419,0.46,0.616,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.32,0.757,1.316,0.76,0.64,0.397,45,1.758,0,0
2954,22272,0.506,0.57,0.448,0.797,0.343,0.822,0.336,0.42,0.064,0.201,1.789,0.208,1.774,0.888,2.326,0.43,0.634,0.403,0.408,0.789,0.965,0.035,0.992,0.735,0,0.406,0.606,0.804,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.781,0.561,1.306,0.766,0.833,0.395,40,2.449,0.612,0.357
4097,38860,0.45,0.479,0.446,0.563,0.342,0.568,0.323,0.444,0.045,0.159,1.505,0.163,1.494,0.939,1.644,0.608,0.799,0.639,0.568,0.881,0.976,0.024,0.993,0.825,0,0.337,0.031,0.636,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.262,0.792,1.302,0.768,0.651,0.394,39.167,1.759,0,0
2363,14946,0.411,0.442,0.373,0.578,0.342,0.586,0.331,0.366,0.039,0.133,1.388,0.137,1.375,0.931,1.692,0.591,0.711,0.506,0.565,0.867,0.971,0.029,0.991,0.672,0,0.361,0.076,0.532,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.549,0.646,1.092,0.916,0.548,0.358,41,1.769,0,0
1358,9991,0.475,0.517,0.394,0.7,0.341,0.697,0.345,0.38,0.049,0.177,1.624,0.181,1.614,0.919,2.053,0.487,0.679,0.46,0.495,0.844,0.976,0.024,0.994,0.743,0,0.227,0,0.708,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.777,0.563,1.156,0.865,0.726,0.367,38,2.022,0,0
1102,9175,0.386,0.405,0.379,0.51,0.34,0.499,0.337,0.373,0.034,0.117,1.273,0.119,1.267,0.953,1.5,0.667,0.758,0.574,0.675,0.909,0.983,0.017,0.995,0.676,0,0.23,0,0.469,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.346,0.743,1.114,0.897,0.477,0.359,54,1.481,0,0
1803,11755,0.408,0.484,0.397,0.522,0.339,0.523,0.326,0.403,0.037,0.131,1.519,0.141,1.365,0.844,1.54,0.649,0.781,0.61,0.623,0.712,0.931,0.069,0.898,0.738,0,0.553,1.221,0.523,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.316,0.76,1.17,0.854,0.562,0.368,65,1.606,0.897,0.107
4144,39556,0.477,0.505,0.466,0.597,0.339,0.6,0.34,0.462,0.049,0.179,1.586,0.182,1.573,0.945,1.762,0.567,0.799,0.638,0.567,0.894,0.983,0.017,0.992,0.883,0,0.478,0.72,0.715,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.283,0.78,1.374,0.728,0.728,0.402,40,1.765,0,0
3089,26740,0.502,0.527,0.51,0.785,0.338,0.772,0.331,0.505,0.071,0.198,1.656,0.202,1.646,0.953,2.32,0.431,0.64,0.409,0.428,0.907,0.981,0.019,0.994,0.745,0,0.253,0,0.792,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.54,0.649,1.507,0.664,0.807,0.424,37.692,2.335,0,0
3890,35022,0.52,0.594,0.515,0.824,0.338,0.865,0.334,0.473,0.075,0.213,1.866,0.222,1.837,0.876,2.439,0.41,0.631,0.398,0.387,0.767,0.956,0.044,0.985,0.763,0,0.23,0,0.851,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.6,0.625,1.525,0.656,0.89,0.427,41.429,2.587,0.691,0.34
4113,39042,0.396,0.439,0.35,0.574,0.338,0.532,0.32,0.356,0.036,0.123,1.379,0.129,1.357,0.904,1.7,0.588,0.691,0.477,0.603,0.816,0.958,0.042,0.984,0.637,0,0.246,0,0.494,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.639,0.61,1.037,0.964,0.516,0.344,40,1.658,0.435,0.298
2768,19468,0.481,0.528,0.546,0.655,0.337,0.629,0.32,0.537,0.063,0.181,1.657,0.189,1.633,0.911,1.945,0.514,0.734,0.538,0.51,0.83,0.962,0.038,0.985,0.822,0,0.326,0.129,0.726,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.199,0.834,1.622,0.617,0.754,0.441,46.667,1.962,0.449,0.306
2709,18649,0.47,0.484,0.484,0.587,0.336,0.587,0.34,0.487,0.05,0.174,1.521,0.174,1.52,0.971,1.745,0.573,0.801,0.642,0.579,0.943,0.997,0.003,0.999,0.879,0,0.284,0,0.695,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.214,0.824,1.437,0.696,0.696,0.41,44.444,1.727,0,0
901,8658,0.462,0.483,0.438,0.595,0.335,0.59,0.329,0.442,0.046,0.167,1.517,0.169,1.511,0.956,1.774,0.564,0.776,0.602,0.559,0.914,0.99,0.01,0.996,0.839,0,0.453,0.159,0.67,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.358,0.736,1.306,0.766,0.676,0.387,39.231,1.79,0,0
1180,9422,0.422,0.454,0.406,0.552,0.335,0.519,0.32,0.416,0.039,0.14,1.425,0.143,1.414,0.929,1.645,0.608,0.764,0.584,0.616,0.863,0.973,0.027,0.992,0.754,0,0.333,0,0.558,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.359,0.736,1.211,0.826,0.574,0.371,44,1.623,0,0
4230,40314,0.465,0.512,0.408,0.658,0.335,0.674,0.327,0.404,0.047,0.17,1.61,0.176,1.594,0.907,1.962,0.51,0.706,0.499,0.486,0.823,0.962,0.038,0.99,0.769,0,0.397,0.237,0.678,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.611,0.621,1.218,0.821,0.705,0.372,45.714,2.06,0.533,0.314
4179,39880,0.433,0.474,0.411,0.64,0.335,0.634,0.324,0.395,0.046,0.147,1.488,0.151,1.481,0.914,1.91,0.524,0.677,0.458,0.511,0.835,0.976,0.024,0.995,0.686,0,0.246,0,0.588,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.558,0.642,1.226,0.816,0.603,0.373,45.714,1.957,0.483,0.316
1509,10575,0.502,0.544,0.527,0.605,0.335,0.618,0.322,0.512,0.056,0.198,1.71,0.207,1.686,0.922,1.807,0.554,0.83,0.688,0.521,0.851,0.958,0.042,0.986,0.977,0,0.397,0.456,0.792,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.148,0.871,1.574,0.635,0.827,0.431,45.556,1.92,0,0
4317,40618,0.481,0.545,0.413,0.856,0.335,0.848,0.335,0.381,0.062,0.182,1.712,0.189,1.693,0.882,2.558,0.391,0.562,0.316,0.395,0.779,0.96,0.04,0.988,0.634,0,0.245,0,0.727,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.076,0.482,1.232,0.811,0.757,0.374,40,2.529,0.664,0.347
4191,40023,0.477,0.54,0.456,0.675,0.335,0.691,0.317,0.433,0.054,0.179,1.696,0.188,1.669,0.885,2.016,0.496,0.708,0.501,0.459,0.782,0.951,0.049,0.984,0.793,0,0.341,0,0.716,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.48,0.676,1.362,0.734,0.753,0.395,40,2.18,0.514,0.332
1675,11229,0.419,0.447,0.458,0.53,0.334,0.5,0.329,0.455,0.042,0.138,1.404,0.142,1.378,0.938,1.588,0.63,0.79,0.624,0.657,0.879,0.97,0.03,0.981,0.778,0,0.491,1.071,0.551,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.158,0.863,1.371,0.73,0.569,0.396,46.364,1.522,0,0
1828,11809,0.457,0.475,0.461,0.606,0.333,0.592,0.341,0.453,0.049,0.164,1.494,0.165,1.49,0.961,1.819,0.55,0.754,0.568,0.576,0.923,0.992,0.008,0.998,0.812,0,0.404,0.268,0.655,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.313,0.761,1.385,0.722,0.661,0.397,40,1.736,0,0
3303,29275,0.45,0.481,0.468,0.623,0.333,0.634,0.327,0.446,0.051,0.159,1.512,0.164,1.497,0.935,1.87,0.535,0.723,0.522,0.516,0.875,0.973,0.027,0.99,0.767,0,0.479,0.576,0.636,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.33,0.752,1.406,0.711,0.654,0.401,43.529,1.936,0.508,0.346
4277,40450,0.37,0.384,0.348,0.477,0.333,0.45,0.328,0.348,0.029,0.107,1.205,0.109,1.201,0.964,1.432,0.698,0.776,0.602,0.728,0.93,0.988,0.012,0.997,0.677,0,0.249,0,0.43,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.37,0.73,1.045,0.957,0.435,0.34,43.333,1.373,0,0
2453,15632,0.494,0.527,0.47,0.646,0.333,0.628,0.33,0.465,0.053,0.192,1.657,0.196,1.647,0.936,1.941,0.515,0.764,0.584,0.526,0.877,0.978,0.022,0.994,0.89,0,0.216,0,0.766,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.375,0.727,1.412,0.708,0.783,0.402,42,1.902,0,0
995,8924,0.373,0.426,0.414,0.508,0.333,0.472,0.305,0.403,0.037,0.109,1.338,0.118,1.276,0.876,1.527,0.655,0.735,0.54,0.646,0.768,0.927,0.073,0.954,0.647,0,0.475,0.934,0.437,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.228,0.814,1.243,0.804,0.472,0.373,68,1.548,0.718,0.1
1201,9481,0.377,0.435,0.386,0.526,0.332,0.485,0.338,0.375,0.035,0.112,1.366,0.122,1.317,0.868,1.582,0.632,0.717,0.515,0.697,0.753,0.916,0.084,0.964,0.639,0,0.249,0.132,0.447,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.363,0.734,1.161,0.861,0.488,0.359,48.333,1.435,0.579,0.194
1491,10495,0.423,0.457,0.399,0.608,0.332,0.598,0.318,0.391,0.042,0.141,1.436,0.145,1.424,0.926,1.829,0.547,0.696,0.485,0.532,0.857,0.973,0.027,0.992,0.696,0,0.309,0,0.562,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.521,0.657,1.202,0.832,0.578,0.366,42.5,1.881,0,0
3990,37239,0.424,0.46,0.405,0.576,0.331,0.558,0.308,0.386,0.041,0.141,1.445,0.145,1.433,0.923,1.739,0.575,0.736,0.542,0.551,0.852,0.975,0.025,0.992,0.741,0,0.442,0.432,0.566,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.422,0.703,1.223,0.817,0.58,0.368,42.308,1.814,0,0
754,8181,0.385,0.411,0.383,0.495,0.33,0.486,0.33,0.376,0.033,0.117,1.29,0.12,1.254,0.938,1.498,0.667,0.778,0.606,0.679,0.88,0.973,0.027,0.972,0.712,0,0.498,0.208,0.466,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.292,0.774,1.16,0.862,0.479,0.357,50,1.473,0,0
2897,21390,0.529,0.607,0.512,0.782,0.33,0.78,0.31,0.491,0.069,0.22,1.906,0.23,1.871,0.872,2.371,0.422,0.677,0.458,0.397,0.761,0.957,0.043,0.982,0.853,0,0.478,0.018,0.881,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.527,0.655,1.553,0.644,0.92,0.421,34.615,2.517,0.605,0.28
2354,14871,0.437,0.477,0.386,0.573,0.329,0.58,0.307,0.379,0.038,0.15,1.498,0.157,1.465,0.917,1.74,0.575,0.762,0.581,0.53,0.84,0.955,0.045,0.978,0.794,0,0.214,0,0.6,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.486,0.673,1.171,0.854,0.628,0.358,45.385,1.887,0,0
